sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Tech-support;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Tech-support;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Tech-support;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Tech-support;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Tech-support;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Tech-support;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Tech-support;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Tech-support;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Tech-support;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Tech-support;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Transport-moving;<=50K
Female;0-19;White;Never-married;Higher education;North America;Private;Transport-moving;<=50K
Female;0-19;White;Never-married;Higher education;North America;Self-emp-not-inc;Craft-repair;<=50K
Female;0-19;White;Never-married;Higher education;North America;Self-emp-not-inc;Craft-repair;<=50K
Female;0-19;White;Never-married;Higher education;North America;Self-emp-not-inc;Craft-repair;<=50K
Female;0-19;White;Never-married;Higher education;North America;Self-emp-not-inc;Craft-repair;<=50K
Female;0-19;White;Never-married;Higher education;North America;Self-emp-not-inc;Exec-managerial;<=50K
Female;0-19;White;Never-married;Higher education;North America;Self-emp-not-inc;Other-service;<=50K
Female;0-19;White;Never-married;Higher education;North America;Self-emp-not-inc;Other-service;<=50K
Female;0-19;White;Never-married;Higher education;North America;Self-emp-not-inc;Other-service;<=50K
Female;0-19;White;Never-married;Higher education;North America;Self-emp-not-inc;Sales;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Adm-clerical;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Adm-clerical;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Adm-clerical;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Adm-clerical;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Adm-clerical;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Adm-clerical;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Adm-clerical;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Other-service;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Other-service;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Other-service;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Other-service;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Prof-specialty;<=50K
Female;0-19;White;Never-married;Higher education;North America;State-gov;Prof-specialty;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Local-gov;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Local-gov;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Local-gov;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Local-gov;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Local-gov;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Local-gov;Other-service;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Local-gov;Other-service;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Local-gov;Prof-specialty;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Local-gov;Prof-specialty;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Local-gov;Protective-serv;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Local-gov;Protective-serv;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
Female;0-19;White;Never-married;Secondary education;North America;Private;Adm-clerical;<=50K
